volet,entity_id,entity_name,entity_types,cle_date,valeur_date,a_dateSource,valeur_dateSource,a_dateAuthority,valeur_dateAuthority,a_url,qualite_source,relations_probatoires,entree_biblio_appariee,annee_biblio,statut,decision_requise,question_pour_mael,notes,regime_de_preuve,confirme_par_these,motif_regime
2_annees_references,644de7a85c76448fa1e1bbeabd176d03,Garzik 2014a,IndigenousLiterature|Reference,year,2014,non,,non,,non,aucune,source of→fac7acbf209340f8ac1906756fb985df (Quote — Garzik : métaprotocoles = 'pure paresse intellectuelle'),"l.504 — GARZIK Jeff, 2014a, « \[ANN\]\[XCP\] Counterparty - Pioneering Peer -to-Peer Finance - Official Thread », https://bitcointalk.org/index.php?topic=395761.msg5796379#msg5796379, 20 mars 2014, consulté le 5 juin 2023.",2014,accord,non,,apparié par patronyme+année+suffixe 'a',,,hors perimetre (volet 2)
2_annees_references,fdafe6e12c094113a2e2ba841b4e324e,Garzik 2014b,IndigenousLiterature|Reference,year,2014,non,,non,,non,aucune,,"l.506 — GARZIK Jeff, 2014b, « [Bitcoin-development] On OP_RETURN in upcoming 0.9 release ».",2014,accord,non,,apparié par patronyme+année+suffixe 'b',,,hors perimetre (volet 2)
2_annees_references,8568b77b9f1146a4b0c2afae69234578,Gaurav 2019,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.510 — GAURAV, 2019, « Bitcoin Codebase Deep Dive », https://blog.coincodecap.com/bitcoin-development- stats, 5 août 2019, consulté le 8 octobre 2020.",2019,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,2cdf45abce9a473ead388f8611b12fa3,Gerard 2017 — Attack of the 50 Foot Blockchain,AcademicWork|Reference,year,2017,non,,non,,non,aucune,,"l.514 — GERARD David, 2017, Attack of the 50 Foot Blockchain: Bitcoin, Blockchain, Ethereum & Smart contracts, s.l., David Gerard, 184 p.",2017,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,60dc60e0a2264130bb32004d421070df,Golumbia 2015 — Bitcoin as Politics Distributed Right-Wing Extremism,AcademicWork|Reference,year,2015,non,,non,,non,aucune,,"l.526 — GOLUMBIA David, 2015, Bitcoin as Politics: Distributed Right -Wing Extremism , Rochester, NY, Social Science Research Network.",2015,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,3416740e6ab043478824b194ec19f473,Golumbia 2016 Politics of Bitcoin,Reference,year,2015-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.526 — GOLUMBIA David, 2015, Bitcoin as Politics: Distributed Right -Wing Extremism , Rochester, NY, Social Science Research Network.",2015,accord,non,,apparié par patronyme+année (entrée unique pour ce couple) ; le libellé du nœud annonce 2016 alors que l'attribut year porte 2015 (divergence interne au graphe),,,hors perimetre (volet 2)
2_annees_references,53915f16c8a34be58334fab98244a29e,Goodhart 2000 — Can Central Banking Survive the IT Revolution,AcademicWork|Reference,year,2000,non,,non,,non,aucune,,"l.528 — GOODHART Charles, 2000, « Can Central Banking Survive Can Central Banking Survive the IT Revolution? », Financial markets group / London School of Economic, 2000, vol. 29, August, p. pp.1-35.",2000,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.76),,,hors perimetre (volet 2)
2_annees_references,16a72409709f431891600ea46e9cdbb0,Goodhart 2005 — What is the essence of money,AcademicWork|Reference,year,2005,non,,non,,non,aucune,,"l.530 — GOODHART Charles A. E., 2005, « What is the essence of money? », Cambridge Journal of Economics, 2005, vol. 29, no 5, p. 817‑825.",2005,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,ff72ee3a66e147bea1e07ee959bf612e,Gratsac-Legendre 2017,AcademicWork|Reference,year,2017,non,,non,,non,aucune,,"l.532 — GRATSAC-LEGENDRE Valérie, 2017, « L’orfèvrerie et la monnaie au XVIII e siècle. Quelques observations autour d’une relation étrange » dans Alain Guery (dir.), Montchrestien et Cantillon : Le commerce et l’émergence d’une",2017,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,3cf3653bf51641c3bd3170342a520ffd,Greenberg 2011,GreyLiterature|Reference,year,2011,non,,non,,non,aucune,,"l.536 — GREENBERG Andy, 2011, « Crypto Currency », https://www.forbes.com/forbes/2011/0509/technology-psilocybin-bitcoins-gavin-andresen-crypto- currency.html, 20 avril 2011, consulté le 9 mai 2023.",2011,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,bcd561cc100f4da38b912c31a7ea5d11,Hajdarbegovic 2014,GreyLiterature|Reference,year,2014,non,,non,,non,aucune,,"l.546 — HAJDARBEGOVIC Nermin, 2014, « Bitcoin Miners Ditch Ghash.io Pool Over Fears of 51% Attack », https://www.coindesk.com/markets/2014/01/09/bitcoin-miners-ditch-ghashio-pool-over-fears-of-51-attack/, 9 janvier 2014, consult",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,b4cb7a3ba9d04d969296b774a74028ea,Harper 2019 — Bitcoin Independence Day,IndigenousLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.550 — HARPER Colin, 2019, « Bitcoin Independence Day: How This Watershed Day Defines Community Consensus », https://bitcoinmagazine.com/culture/bitcoin -independence-day-how-this-watershed-day- defines-community-consensus, 1 a",2019,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,62b3883426c9461da17f87d967b36766,Hearn & Peck 2013 — Major Bug Bitcoin Software,GreyLiterature|Reference,year,2013,non,,non,,non,aucune,,"l.558 — HEARN Mike et PECK Morgan E. , 2013, « Major Bug In The Bitcoin Software Tests The Community », IEEE Spectrum, 12 mars 2013, https://spectrum.ieee.org/bitcoin-, consulté le 7 mars 2020.",2013,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,50b94d8f76fa4e36a67e3dc28ad7a8d1,Hess & Ostrom 2003 — Information as Common-pool resource,AcademicWork|Reference,year,2003,non,,non,,non,aucune,,"l.574 — HESS Charlotte et OSTROM Elinor, 2003, « Ideas, Artifacts, and FacilitiIdeas Artifacts and Facilities: Information as a Common-pool ressources », Law and Contemporary Problems, 2003, p. 111‑145.",2003,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.82),,,hors perimetre (volet 2)
2_annees_references,a906df86be2b469dbac245ed5aeececf,Hess & Ostrom 2007 — Understanding knowledge as a commons,AcademicWork|Reference,year,2007,non,,non,,non,aucune,,"l.572 — HESS Charlotte et OSTROM Elinor, 2007, « Understanding knowledge as a commons: From theory to practice », The MIT Press Cambridge, Massachusetts London, England, vol.59.",2007,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,c49fc20f07124c7087aec8554b68c6e9,Hess 2000 — Is There Anything New Under the Sun? New Commons,AcademicWork|Reference,year,2000,non,,non,,non,aucune,,"l.570 — HESS Charlotte, 2000, « Is There Anything New Under the Sun?: A Discussion and Survey of Studies on New Commons and the Internet », “Constituting the Commons,” the eighth biennial conference of the International Associat",2000,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.91),,,hors perimetre (volet 2)
2_annees_references,e3a53b9423334b69be4434874d4d6be2,Hess 2008 — Mapping the New Commons,AcademicWork|Reference,year,2008,non,,non,,non,aucune,,"l.568 — HESS Charlotte, 2008, « Mapping the New Commons », SSRN Electronic Journal, 2008.",2008,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,44c1635ba9dd4d28b912403592782bc7,Hinkes 2021 Code Deference,Reference,year,2021-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.576 — HINKES Andrew M, 2021, « The Limits of Code Deference », The Journal of Corporation Law , 19 juillet 2021, vol. 46, p. 29.",2021,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,51061825b7fb47ab9676f6fb393f996e,Hughes 1993 Cypherpunk Manifesto,Reference,year,1993,non,,non,,oui,aucune,,"l.582 — HUGHES Eric, 1993, « A Cypherpunk’s Manifesto », https://www.activism.net/cypherpunk/manifesto.html, 9 mars 1993, consulté le 6 mai 2020.",1993,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,c76bb3ae5b4d43f680ca8c5f075e12ba,Hughes 1993 — A Cypherpunk's Manifesto,IndigenousLiterature|Reference,year,1993,non,,non,,non,aucune,,"l.582 — HUGHES Eric, 1993, « A Cypherpunk’s Manifesto », https://www.activism.net/cypherpunk/manifesto.html, 9 mars 1993, consulté le 6 mai 2020.",1993,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,3d66b8ea06274e5ab33a801a5224454b,Ingham 2004 Nature of Money,Reference,year,2004-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.596 — INGHAM Geoffrey, 2004, The Nature of Money, Polity Pre., Cambridge; Malden, 254 p.",2004,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,7bc3f1a8265a481f9d8bd75a09c915d2,Janssens 2017 — Why non-mining full nodes are a terrible idea,IndigenousLiterature|Reference,year,2017,non,,non,,non,aucune,,"l.602 — JANSSENS Olivier, 2017, « Why “non -mining full nodes” are a terrible idea. », https://medium.com/@olivierjanss/why-non-mining-full-nodes-are-a-terrible-idea-ad3c49f7a7b6, 22 août 2017, consulté le 5 septembre 2024.",2017,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,32ec3a3526bd41d48320f1ddbebc65c0,Jeffrey 2017 — Consensus Pitfalls Breaking Bitcoin,IndigenousLiterature|Reference,year,2017,non,,non,,non,aucune,,"l.606 — JEFFREY Christopher, 2017, « Christopher Jeffrey Consensus Pitfalls (2017 -09-10) » ₿itcoin Transcripts, https://btctranscripts.com/breaking -bitcoin/2017/2017-09-10-christopher-jeffrey-consensus- pitfalls/, 10 septembre",2017,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.79),,,hors perimetre (volet 2)
2_annees_references,285dc19bba3b4ccab0bca71ca9019636,Jentzsch 2016a — What an accomplishment DAO,IndigenousLiterature|Reference,year,2016,non,,non,,non,aucune,,"l.608 — JENTZSCH Christoph, 2016a, « What an accomplishment! », https://web.archive.org/web/20170621071357/https://blog.slock.it/what-an-accomplishment- 3e7ddea8b91d?gi=8fa1122cbd8a, 20 juillet 2016, consulté le 17 février 2022.",2016,accord,non,,apparié par patronyme+année+suffixe 'a',,,hors perimetre (volet 2)
2_annees_references,ae1e3d2a720540f58e475e74ec8ea700,Jentzsch 2016b — DAO White Paper,IndigenousLiterature|Reference,year,2016,non,,non,,non,aucune,,"l.610 — JENTZSCH Christoph, 2016b, « Decentralized Autonomous Organization to Automate Governance (White paper) ».",2016,accord,non,,apparié par patronyme+année+suffixe 'b',,,hors perimetre (volet 2)
2_annees_references,4f5fca111aea4a4e9e658bc10a8c6cbb,Jentzsch 2016c — History of the DAO and Lessons Learned,IndigenousLiterature|Reference,year,2016,non,,non,,non,aucune,,"l.612 — JENTZSCH Christoph, 2016c, « The History of the DAO and Lessons Learned », Slock.It, 2016, p. 1‑9.",2016,accord,non,,apparié par patronyme+année+suffixe 'c',,,hors perimetre (volet 2)
2_annees_references,9a33e38e33544b1c875225070fa40773,Jp Koning 2015,GreyLiterature|Reference,year,2015,non,,non,,non,aucune,,"l.682 — KONING Jp, 2015, « Moneyness: The dollarization of bitcoin », https://jpkoning.blogspot.com/2015/06/the-dollarization-of-bitcoin.html, 12 juin 2015, consulté le 18 septembre 2023.",2015,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,26fdb252fe8949d9bf413ed70677830b,Karlstrøm 2014 — Do libertarians dream of electric coins,AcademicWork|Reference,year,2014,non,,non,,non,aucune,,"l.634 — KARLSTRØM Henrik, 2014, « Do libertarians dream of electric coins? The material embeddedness of bitcoin », Distinktion, 2014, vol. 15, no 1, p. 23‑36.",2014,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,9d25569f745942b0a299160fbf8c8d2d,Kaushal Bagga Sobti 2017,AcademicWork|Reference,year,2017,non,,non,,non,aucune,,"l.636 — KAUSHAL Puneet Kumar, BAGGA Amandeep et SOBTI Rajeev, 2017, « Evolution of bitcoin and security risk in bitcoin wallets », Jaipur, India, IEEE.",2017,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,6d3ccfa0dd3c4d798d364840f888a4e2,Kavanagh & Miscione 2017,Reference,year,2017,non,,non,,non,aucune,,"l.638 — KAVANAGH Donncha et MISCIONE Gianluca, 2017, « Infrastructures and Their Invisible Carnivalesque », SSRN Electronic Journal, 2017.",2017,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,2986a9e1e1ce4486bbfa358ca58d2242,Kavanagh et Miscione 2017,Reference,year,2017,non,,non,,non,aucune,,"l.638 — KAVANAGH Donncha et MISCIONE Gianluca, 2017, « Infrastructures and Their Invisible Carnivalesque », SSRN Electronic Journal, 2017.",2017,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,889c92c8790744b2b44b1b7971c6b43f,Keir 2022,GreyLiterature|Reference,year,2022,non,,non,,non,aucune,,"l.640 — KEIR Andrew, 2022, « The Existence Of Bitcoin Is A Political Paradox », https://bitcoinmagazine.com/culture/bitcoins-existence-is-a-political-paradox, 24 août 2022, consulté le 25 août 2022.",2022,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,fb35a999cb884cb0b95477677b5d9b0c,Kharpal 2017,GreyLiterature|Reference,year,2017,non,,non,,non,aucune,source of→98a7cd02fb9d4a768d1ff1a241121309 (Quote — Assange : '50 000% de rendement sur le bitcoin'),"l.646 — KHARPAL Arjun, 2017, « WikiLeaks founder Assange claims he made 50,000% return on bitcoin thanks to the US government », https://www.cnbc.com/2017/10/16/wikileaks-julian-assange-bitcoin-50000- percent-return-thanks-to-us",2017,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,6c20274abd2640ff9f0a4e63ff156819,Kindleberger 2004 — Histoire mondiale spéculation financière,AcademicWork|Reference,year,2004,non,,non,,non,aucune,,"l.652 — KINDELBERGER Charles, 2004, Histoire mondiale de la spéculation financière, [1978], s.l., Valor Eds, 364 p.",2004,accord,non,,"appariement approximatif du patronyme : graphe «KINDLEBERGER» ~ MD «KINDELBERGER» (similarité 0.92, coquille probable du MD) ; apparié par patronyme+année (entrée unique pour ce couple)",,,hors perimetre (volet 2)
2_annees_references,50f59bb92ad240b5846567c25ba452dd,Kindleberger 2017 — Bitcoin is fiat money too,GreyLiterature|Reference,year,2017,non,,non,,non,aucune,,"l.650 — KINDELBERGER Charles, 2017, « Bitcoin is fiat money, too », https://www.economist.com/free - exchange/2017/09/22/bitcoin-is-fiat-money-too, 22 septembre 2017, consulté le 9 mars 2021.",2017,accord,non,,"appariement approximatif du patronyme : graphe «KINDLEBERGER» ~ MD «KINDELBERGER» (similarité 0.92, coquille probable du MD) ; apparié par patronyme+année (entrée unique ; similarité titre 1.00)",,,hors perimetre (volet 2)
2_annees_references,b9b474c9712b4dbea11d55ae163d2b36,King & Nadal 2012 Peercoin,Reference,year,2012-01-01T00:00:00.000Z,non,,non,,oui,aucune,,"l.656 — KING Sunny et NADAL Scott, 2012, « PPCoin: Peer-to-Peer Crypto-Currency with Proof-of-Stake », 19 août 2012.",2012,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,1bcdf3a835d1420c9133236b50d86c49,King 1999 Challenges Monetary Policy,Reference,year,1999-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.654 — KING Mervyn (Bank of England - Deputy Governor), 1999, « Challenges for monetary policy: New and old », s.l.",1999,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,6649a875b6b040e4b645481de807e338,King Nadal 2012 — PPCoin Peer-to-Peer Crypto-Currency,Reference,year,2012,non,,non,,non,aucune,,"l.656 — KING Sunny et NADAL Scott, 2012, « PPCoin: Peer-to-Peer Crypto-Currency with Proof-of-Stake », 19 août 2012.",2012,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,4e7c7974fdc04b07a244b8eec8550974,Knapp 1924 State Theory Money,Reference,year,1924-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.658 — KNAPP G F, 1924, « The state theory of money », History of Economic Thought Books, 1924.",1924,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,573d8b4226b84a089da2580fc046b334,Knapp 1924 — The State Theory of Money,AcademicWork|Reference,year,1924,non,,non,,non,aucune,,"l.658 — KNAPP G F, 1924, « The state theory of money », History of Economic Thought Books, 1924.",1924,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,200e76ca3d1844b0a3d45f9fa10310d2,Krugman 2018 — Bitcoin is Evil / Bubble Fraud,GreyLiterature|Reference,year,2018,non,,non,,non,aucune,,"l.694 — KRUGMAN Paul, 2018b, « Opinion | Bubble, Bubble, Fraud and Trouble », The New York Times , 29 janv. 2018.",2018,accord,non,,apparié par patronyme+année+titre (similarité 0.72),,,hors perimetre (volet 2)
2_annees_references,f1f5f685ade34944a686ff28416c4700,Kumar Jain 2023,AcademicWork|Reference,year,2023,non,,non,,non,aucune,,"l.700 — KUMAR JAIN Manish, 2023, « Top Programming Language for Blockchain Development, https://www.knowledgehut.com/blog/blockchain/programming-language-for-blockchain-development, 7 septembre 2023, consulté le 19 septembre 202",2023,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,8ede23ee7ccd4888a68285224ae8720a,Lagarde 2017 — Fintech A Brave New World,GreyLiterature|Reference,year,2017,non,,non,,non,aucune,,"l.706 — LAGARDE Christine, 2017, « Fintech—A Brave New World for the Financial Sector? », https://blogs.imf.org/2017/03/21/fintech-a-brave-new-world-for-the-financial-sector/, 21 mars 2017, consulté le 28 octobre 2019.",2017,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,a66144d9679d4045a8af300cb88541e8,Lagarde 2018 — Winds of Change New Digital Currency,GreyLiterature|Reference,year,2018,non,,non,,non,aucune,,"l.704 — LAGARDE Christine, 2018, « Winds of Change: The Case for New Digital Currency », Singapore Fintech Festival, https://www.imf.org/en/News/Articles/2018/11/13/sp111418-winds-of-change-the-case- for-new-digital-currency, 14",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,e318cea2b733450ca0992a87ead0b345,Lars 2019a,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.718 — LARS Ludovic, 2019a, « Des jetons sur Bitcoin : colored coins et autres procédés », https://journalducoin.com/bitcoin/actualites-bitcoin/jetons-bitcoin-colored-coins-autres-procedes/, 30 novembre 2019, consulté le 7 sept",2019,accord,non,,apparié par patronyme+année+suffixe 'a',,,hors perimetre (volet 2)
2_annees_references,c712736b311b4648a71c6edd75b29f70,Le Calvez 2020,GreyLiterature|Reference,year,2020,non,,non,,non,aucune,,"l.732 — LE CALVEZ Antoine, 2020, « Coin Metrics’ State of the Network: Issue 60 - Analyzing The Early Uses of Bitcoin », https://coinmetrics.substack.com/p/coin-metrics-state-of-the-network-25c, 21 juillet 2020, consulté le 21 j",2020,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,a8a74b6f711c4aa99d7cb161a9c878df,Le Maire 2019 — Discours Eurofi Financial Forum,GreyLiterature|Reference,year,2019,non,,non,,non,aucune,,"l.734 — LE MAIRE Bruno, 2019, « The future of the Capital Markets Union – Towards an Investment and Savings Union », Discours lors de l’Eurofi Financial Forum 2019, https://www.economie.gouv.fr/files/2019- 09/Discours%20de%20Bru",2019,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.66),,,hors perimetre (volet 2)
2_annees_references,fa4fa618b73a418f9edb30ae70538f00,Lee 2011 — Litecoin launch announcement,Reference,year,2011,non,,non,,non,aucune,,"l.736 — LEE Charli, 2011, « Lite Coin White Paper », 7 octobre 2011, 6 p.",2011,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.43),,,hors perimetre (volet 2)
2_annees_references,19963b499bc04acca003f466c28d906a,Lessig 2000 — Code is Law,AcademicWork|Reference,year,2000,non,,non,,non,aucune,,"l.746 — LESSIG Lawrence, 2000, « Code is Law - Traduction française du célèbre article de Lawrence Lessig par Kauffmann Alexis (2010-05-22) », https://framablog.org/2010/05/22/code-is-law-lessig/, 2000, consulté le 12 février 20",2000,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.19),,,hors perimetre (volet 2)
2_annees_references,36a71df1f997487eab76b897d010da1d,Loibl 2014,AcademicWork|Reference,year,2014,non,,non,,non,aucune,authored[inverse]→be8ac28672e44ef6852fd5b1d80f3b90 (Gregor Loibl)|mentions actor→be8ac28672e44ef6852fd5b1d80f3b90 (Gregor Loibl),"l.756 — LOIBL Andreas, 2014, « Namecoin », 2014 , http://www.net.in.tum.de/fileadmin/TUM/NET/NET- 2014-08-1/NET-2014-08-1_14.pdf, consulté le 23 mai 2023.",2014,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,304579e381c84c4a8f470c3386ac1e45,Lopp 2018 GitHub Bitcoin Core,Reference,year,2018-01-01T00:00:00.000Z,non,,non,,oui,aucune,,"l.766 — LOPP Jameson, 2018, « Who Controls Bitcoin Core? », Medium, https://medium.com/@lopp/who- controls-bitcoin-core-c55c0af91b8a, 15 décembre 2018, consulté le 13 juin 2019.",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,b95feb4b7ce94d2c9903c5a192e3421d,Lopp 2018 — Who Controls Bitcoin Core,IndigenousLiterature|Reference,year,2018,non,,non,,non,aucune,,"l.766 — LOPP Jameson, 2018, « Who Controls Bitcoin Core? », Medium, https://medium.com/@lopp/who- controls-bitcoin-core-c55c0af91b8a, 15 décembre 2018, consulté le 13 juin 2019.",2018,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,78aaaaee3c684931b0b63a0b2a7ec181,Lopp 2021 Spam Storms,Reference,year,2021-01-01T00:00:00.000Z,non,,non,,oui,aucune,,"l.764 — LOPP Jameson, 2021, « A History of Bitcoin Transaction Dust & Spam Storms », https://blog.lopp.net/history-bitcoin-transaction-dust-spam-storms/, 13 mars 2021, consulté le 8 novembre 2021.",2021,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,a4a15c4d930e4c53ac47ceb110695686,Lopp 2021 — History Bitcoin Transaction Dust Spam Storms,IndigenousLiterature|Reference,year,2021,non,,non,,non,aucune,,"l.764 — LOPP Jameson, 2021, « A History of Bitcoin Transaction Dust & Spam Storms », https://blog.lopp.net/history-bitcoin-transaction-dust-spam-storms/, 13 mars 2021, consulté le 8 novembre 2021.",2021,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,6c21ae38f32f4957a4c38675b4582d1a,Lustig & Nardi 2015 Algorithmic Authority,Reference,year,2015-01-01T00:00:00.000Z,non,,non,,non,aucune,,"l.772 — LUSTIG Caitlin et NARDI Bonnie, 2015, « Algorithmic authority: The case of Bitcoin », Proceedings of the Annual Hawaii International Conference on System Sciences, 2015, vol. 2015-March, p. 743‑752.",2015,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,59cad7f544f743a3a42b7bfcf4c32991,Lustig & Nardi 2015 — Algorithmic authority Bitcoin,AcademicWork|Reference,year,2015,non,,non,,non,aucune,,"l.772 — LUSTIG Caitlin et NARDI Bonnie, 2015, « Algorithmic authority: The case of Bitcoin », Proceedings of the Annual Hawaii International Conference on System Sciences, 2015, vol. 2015-March, p. 743‑752.",2015,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,d929065369e94a1997a4bd634794c740,Mallard Méadel Musiani 2014 — Paradoxes of Distributed Trust,AcademicWork|Reference,year,2014,non,,non,,non,aucune,,"l.778 — MALLARD Alexandre, MÉADEL Cécile et MUSIANI Francesca, 2014, « The Paradoxes of Distributed Trust: Peer-to-Peer Architecture and User Confidence in Bitcoin », Journal of peer production, 2014, p. 10.",2014,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,2b6dd92a7ea0472b81fd2d76e79d9a94,Mark Zamfir Sirer 2016 — Call for Moratorium on The DAO,IndigenousLiterature|Reference,year,2016,non,,non,,non,aucune,,"l.788 — MARK Dino, ZAMFIR Vlad et SIRER Emin Gün, 2016, « A Call for a Temporary Moratorium on The DAO », https://docs.google.com/document/d/10kTyCmGPhvZy94F7VWyS- dQ4lsBacR2dUgGTtV98C40/edit#heading=h.e437su2ytbf9, 2016.",2016,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,e33df7df4c104ad78995359efb104629,Massa 2015,GreyLiterature|Reference,year,2015,non,,non,,non,aucune,,"l.790 — MASSA Annie, 2015, « Blythe Masters Says Forget Bitcoin, Embrace the Blockchain », Bloomberg.com, 6 oct. 2015.",2015,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,74b4e44f74614a38b5e319be177e46ee,Maurer Nelms Swartz 2013 — Practical materiality of Bitcoin,AcademicWork|Reference,year,2013,non,,non,,non,aucune,,"l.792 — MAURER Bill, NELMS Taylor C. et SWARTZ Lana, 2013, « “When perhaps the real problem is money itself!”: The practical materiality of Bitcoin », Social Semiotics, 2013, vol. 23, no 2, p. 261‑277.",2013,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 1.00),,,hors perimetre (volet 2)
2_annees_references,eb5442d4616747d09e6015d4211cc7b9,May 1992 Crypto Anarchist Manifesto,Reference,year,1992,non,,non,,oui,aucune,,"l.802 — MAY Timothy C., 1992, The Crypto Anarchist Manifesto , https://www.activism.net/cypherpunk/crypto-anarchy.html, 22 novembre 1992, consulté le 13 novembre 2016.",1992,accord,non,,apparié par patronyme+année (entrée unique pour ce couple),,,hors perimetre (volet 2)
2_annees_references,f745b5915c8c45f48371d2136155ba94,May 1994 — Cyphernomicon,IndigenousLiterature|Reference,year,1994,non,,non,,non,aucune,,"l.800 — MAY Timothy C., 1994, « Tim_may_cyphernomicon.pdf », https://dpya.org/en/images/9/95/Tim_may_cyphernomicon.pdf, 1994, consulté le 30 juin 2020.",1994,accord,non,,apparié par patronyme+année (entrée unique ; similarité titre 0.91),,,hors perimetre (volet 2)
