entity_id;entity_name;entity_types;attribute_key;grc20_value_type;raw_value;normalized_iso;granularity;format_family;dmy_ambiguous;type_key_mismatch;intra_entity_conflict;description_date_hint;description_conflict;plausibility_flag;notes
c89bf93708224ac481afb22a55ca5362;Zelizer 1989;Reference;year;TIME;1989-01-01T00:00:00.000Z;1989-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
c8b77447d55c4ff08810620dc9370f67;Genesis Block — Lancement du protocole Bitcoin;CrisisEvent;date;TEXT;03/01/2009;2009;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 03/01/2009 » se lit 2009-01-03 (JJ/MM) ou 2009-03-01 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
c90459607fca4768b307d096e3e05378;Rauchs et al. 2018 — Distributed Ledger Systems Conceptual Framework;AcademicWork|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
c9331bbe47b548ae9237c5f31c277b60;Allard 2018 — Cryptomonnaies usages et pratiques;AcademicWork|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
ca059c7bca7f4351bafab4a3b4daf319;BIP-91 — Compromise SegWit activation;ProtocolProposal;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
ca278d213d804294a2c5a672d52808e4;CVE-2014-0160 — Remote memory leak via payment protocol (Heartbleed);CrisisEvent;date;TEXT;04/07/2014;2014;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 04/07/2014 » se lit 2014-07-04 (JJ/MM) ou 2014-04-07 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
cb4acdc336754f22840ba9a4192a941e;InfrastructureEvent — Première ICO : Mastercoin (31 juillet 2013);InfrastructureEvent;date;TEXT;2013-07-31;2013-07-31;jour;ISO-jour;;oui;;2017|2019|2020;oui;ok;CONFLIT DESCRIPTION : la description ne cite que 2017|2019|2020 la ou date vaut 2013-07-31 — une description cite volontiers des annees qui ne sont pas la date de l'entite : signalement, pas erreur etablie
cbbc7f90349f49c9b6e13bdb26132439;Anonyme 2018 — CVE-2018-17144 reward schedule StackExchange;IndigenousLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
cc346d7c8cdf450ca81c1cd08d65b68c;InfrastructureEvent — Première pool de minage (Slush Pool);InfrastructureEvent;date;TEXT;2010-11-27;2010-11-27;jour;ISO-jour;;oui;;2010;non;ok;description : accord d'annee (2010 contre 2010-11-27)
cc346d7c8cdf450ca81c1cd08d65b68c;InfrastructureEvent — Première pool de minage (Slush Pool);InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2010;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
cc346d7c8cdf450ca81c1cd08d65b68c;InfrastructureEvent — Première pool de minage (Slush Pool);InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2010;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
ccf4055f8a794e79890cc72d27e1e7ad;Immersion : Investissement ICO;PrimarySource;dateDebut;TIME;2016-01-01T00:00:00.000Z;2016-01-01;jour;TIME-ISO-Z;;non;;;;ok;
cd4ebb49a5854494a4df0bb45e292369;Yermack 2013 — Is Bitcoin a real currency;AcademicWork|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
cd6241f420a940b6904326b1fa207646;Congestion du mempool et hausse des frais (2017);InfrastructureEvent;date;TEXT;pic décembre 2017;;indeterminee;libre;;oui;;;;non_parsable;ANNEES CITEES dans la valeur (non retenues comme date) : 2017
cd70a1754f4e4a2192c0823bb2a77319;Orléan 2003 — Fondements institutionnels objectivité marchande;AcademicWork|Reference;year;TEXT;2003;2003;annee;annee;;oui;;;;ok;
cd74d2f448ec4372b41a8ed63a3f5f98;Sedgwick 2019k;Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
cd74d2f448ec4372b41a8ed63a3f5f98;Sedgwick 2019k;Reference;date;TEXT;19 mai 2019;2019-05-19;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
cd74d2f448ec4372b41a8ed63a3f5f98;Sedgwick 2019k;Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
cde365fffc0140b2ae04ed6fd46b22d5;Dodd 2017 — The Social Life of Bitcoin;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
ce0f6a5e811447c8ba4674075a6cf057;CVE-2013-2293 — Continuous hard disk seek;CrisisEvent;date;TEXT;09/01/2013;2013;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 09/01/2013 » se lit 2013-01-09 (JJ/MM) ou 2013-09-01 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
ce26299c018d4676a5d00a91188d5d47;Croman et al. 2016;AcademicWork|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
ceabad5e9c0e4c36b74925272eff2df7;De Filippi & Loveluck 2016 — Invisible politics of Bitcoin;AcademicWork|Reference;year;TEXT;2016;2016;annee;annee;;oui;;;;ok;
cf8cf57a5c414213a1120ec0ad287046;GovernanceProcess — DAO Fork délibération (juin-juillet 2016);GovernanceProcess;dateEnd;TEXT;2016-07-20;2016-07-20;jour;ISO-jour;;oui;;;;ok;
cf8cf57a5c414213a1120ec0ad287046;GovernanceProcess — DAO Fork délibération (juin-juillet 2016);GovernanceProcess;dateStart;TEXT;2016-06-17;2016-06-17;jour;ISO-jour;;oui;;;;ok;
cfdb999d9b1c4989b7424a931fef16c4;CVE-2016-10724 & CVE-2016-10725 — Alert system — Memory exhaustion & Final alert cancellation;CrisisEvent;date;TEXT;02/07/2018;2018;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 02/07/2018 » se lit 2018-07-02 (JJ/MM) ou 2018-02-07 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
d02f0c0a011a4ca09cf826f684f10222;InfrastructureEvent — ASIC Antminer S5 (1 TH/s) par Bitmain (2014);InfrastructureEvent;date;TEXT;01/12/2014;2014;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;2014;non;ok;ordre jour/mois indecidable : « 01/12/2014 » se lit 2014-12-01 (JJ/MM) ou 2014-01-12 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee | description : accord d'annee (2014 contre 2014)
d0aa57fecf684bd1b5aeca6e8e36895c;Capability — Minage GPU (distribution);Capability;period;TEXT;2010-2012;;plage;plage-annees;;non;;;;ok;plage d'annees 2010-2012 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
d1961d60a3fc43bb996bf52e14c24193;BIP-66 — Strict DER signatures — Fake Conf & Chain Split;CrisisEvent;date;TEXT;04/07/2015;2015;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 04/07/2015 » se lit 2015-07-04 (JJ/MM) ou 2015-04-07 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
d1dd82174b304af3a93ea3a86186a661;Ammous 2018 Bitcoin Standard;Reference;year;TIME;2018-01-01T00:00:00.000Z;2018-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
d1f0615da1ea4803b1f6fadc95e9e176;Sedgwick 2019p;Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
d1f0615da1ea4803b1f6fadc95e9e176;Sedgwick 2019p;Reference;date;TEXT;12 janvier 2019;2019-01-12;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
d1f0615da1ea4803b1f6fadc95e9e176;Sedgwick 2019p;Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
d253190f545f4cdd9548b161201e72eb;Antonopoulos 2013 — Bitcoin Neutrality Conference;IndigenousLiterature|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
d25e5ffe06df4701bfc3755bdc9d1b31;BIPs 141, 143 & 147 — Soft fork: SegWit;CrisisEvent;date;TEXT;27/10/2016;2016-10-27;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 27 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
d2a8798b6f064140851367c98162f594;InfrastructureEvent — Première plateforme d’échange BTC (BitcoinMarket.com);InfrastructureEvent;date;TEXT;2010-03-17;2010-03-17;jour;ISO-jour;;oui;;2010-03;non;ok;description : accord d'annee (2010-03 contre 2010-03-17)
d2a8798b6f064140851367c98162f594;InfrastructureEvent — Première plateforme d’échange BTC (BitcoinMarket.com);InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2010-03;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
d2a8798b6f064140851367c98162f594;InfrastructureEvent — Première plateforme d’échange BTC (BitcoinMarket.com);InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2010-03;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
d2c006f8f528491b9c3fb64f996fa607;Chaum 1994 — World's first electronic cash payment;IndigenousLiterature|Reference;year;TEXT;1994;1994;annee;annee;;oui;;;;ok;
d33481e85d3243a08cabfe2cddeedff2;Chanteau & Labrousse 2013 — Institutionnalisme méthodologique Ostrom;AcademicWork|Reference;year;TEXT;2013;2013;annee;annee;;oui;;;;ok;
d35d720e1fa24d9fbe665a90ac0abc73;Bitcoin;Protocol;launchYear;TIME;2009-01-03T00:00:00.000Z;2009-01-03;jour;TIME-ISO-Z;;oui;;;;ok;
d39ba9cddee04648bc27e75b4e0bc02d;Abdelatif Hafid 2022 — Sharding Blockchain Protocols;AcademicWork|Reference;year;TEXT;2022;2022;annee;annee;;oui;;;;ok;
d3db9a3bd38441f48ef0e79eecb44bb0;Conflit DAO Fork (2016);GovernanceConflict;period;TEXT;juin-juillet 2016;;indeterminee;libre;;non;;;;non_parsable;ANNEES CITEES dans la valeur (non retenues comme date) : 2016
d5ba79b06d404e4e92f3876057be65a7;Entretien n°19;PrimarySource;dateInterview;TIME;2020-01-30T00:00:00.000Z;2020-01-30;jour;TIME-ISO-Z;;non;;;;ok;
d5cd3bf2e33746cbaab706c287c88624;Observation participante n°16;PrimarySource;dateEvenement;TIME;2017-10-04T00:00:00.000Z;2017-10-04;jour;TIME-ISO-Z;;non;;;;ok;
d672ddb50e8346f8be770f2fe60dbf46;Breed 2020;GreyLiterature|Reference;year;TEXT;2020;2020;annee;annee;;oui;;;;ok;
d693882f7dc74d6cb9a875d029f155aa;InfrastructureEvent — Service de portefeuille/paiement custodial BitPay;InfrastructureEvent;date;TEXT;2011-06-03;2011-06-03;jour;ISO-jour;;oui;;2011;non;ok;description : accord d'annee (2011 contre 2011-06-03)
d693882f7dc74d6cb9a875d029f155aa;InfrastructureEvent — Service de portefeuille/paiement custodial BitPay;InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2011;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
d693882f7dc74d6cb9a875d029f155aa;InfrastructureEvent — Service de portefeuille/paiement custodial BitPay;InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2011;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
d6af94403c654e33a826339a6d612463;CVE-2010-5138 — Unlimited SigOp DoS via OP_CHECKSIG;CrisisEvent;date;TEXT;29/07/2010;2010-07-29;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 29 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
d725e0ce85f540c18e8ddc5cb78e0fe3;Immersion : Bêta-testeur Storj (Counterparty);PrimarySource;dateDebut;TIME;2016-01-01T00:00:00.000Z;2016-01-01;jour;TIME-ISO-Z;;non;;;;ok;
d76c3f7844234a438d8d89518a8994b4;Observation participante n°19;PrimarySource;dateEvenement;TIME;2018-05-25T00:00:00.000Z;2018-05-25;jour;TIME-ISO-Z;;non;;;;ok;
d7b4845bbc4448708a5f7113368ccce6;PriceWindow — Stabilisation 2019-2020 (~8000$);PriceWindow;date;TEXT;2019-2020;;plage;plage-annees;;oui;;;;ok;plage d'annees 2019-2020 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
d7fdcd25ac024e799bbaa6c9bda0a607;InfrastructureEvent — France rapport TraFin et régime fiscal du Bitcoin (2014);InfrastructureEvent;date;TEXT;11/07/2014;2014;jour;DD-MM-YYYY-ou-MM-DD-YYYY;oui;oui;;;;ok;ordre jour/mois indecidable : « 11/07/2014 » se lit 2014-07-11 (JJ/MM) ou 2014-11-07 (MM/JJ) , normalized_iso s'arrete a l'annee, aucune convention n'est appliquee
d80bed080db94483870db5f6fe1ebf88;Desmedt & Lakomski-Laguerre 2015 — Alternative monétaire Bitcoin;AcademicWork|Reference;year;TEXT;2015;2015;annee;annee;;oui;;;;ok;
d88c40faf9194283a804b6539d71815a;Observation participante n°10;PrimarySource;dateEvenement;TIME;2017-04-18T00:00:00.000Z;2017-04-18;jour;TIME-ISO-Z;;non;;;;ok;
d929065369e94a1997a4bd634794c740;Mallard Méadel Musiani 2014 — Paradoxes of Distributed Trust;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
d969f6bc7b0444db8d228a13173b1b74;WikiLeaks;Organization;date;TEXT;2011-06-14;2011-06-14;jour;ISO-jour;;oui;;2010|2011-06;non;ok;description : accord d'annee (2010|2011-06 contre 2011-06-14)
d969f6bc7b0444db8d228a13173b1b74;WikiLeaks;Organization;dateSource;TEXT;"Banque de France 2013, p. 4 ; Sedgwick 2019e";;indeterminee;libre;;non;;2010|2011-06;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2013, 2019 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
da2c1b40ca374770836b98990bb6d55a;Figure 5 — Division sociale du travail protocolaire et spécialisation des acteurs;InfrastructureEvent;date;TEXT;2024;2024;annee;annee;;oui;;;;ok;
da2c1b40ca374770836b98990bb6d55a;Figure 5 — Division sociale du travail protocolaire et spécialisation des acteurs;InfrastructureEvent;dateSource;TEXT;Rolland Maël (thèse);;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
db27994d43c54873939c11e21dcf0ebe;Redman 2019b;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
db5981176f4948e29da8342ed543bc5f;InfrastructureEvent — Cyprus banking crisis (price episode);InfrastructureEvent;date;TEXT;2013-03;2013-03;mois;ISO-mois;;oui;;2013-03;non;ok;description : accord d'annee (2013-03 contre 2013-03)
db5981176f4948e29da8342ed543bc5f;InfrastructureEvent — Cyprus banking crisis (price episode);InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2013-03;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
db5981176f4948e29da8342ed543bc5f;InfrastructureEvent — Cyprus banking crisis (price episode);InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie 2 (p.88);;indeterminee;libre;;non;;2013-03;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
db98d7012997478abdbca331ea1438f1;PriceWindow — MtGox DDOS crash (76$);PriceWindow;endDateText;TEXT;en mai;;indeterminee;libre;;non;;;;non_parsable;aucune annee a quatre chiffres dans la valeur
db98d7012997478abdbca331ea1438f1;PriceWindow — MtGox DDOS crash (76$);PriceWindow;startDateText;TEXT;en mai;;indeterminee;libre;;non;;;;non_parsable;aucune annee a quatre chiffres dans la valeur
db9a125c4c7a4d03bd19d3dc8c474a9e;Bitcoin CVE 2018-17144;CrisisEvent;date;TIME;2018-09-01T00:00:00.000Z;2018-09-01;jour;TIME-ISO-Z;;oui;;;;ok;
dbaa2fa2fe86491990df355f8996bc03;Volume de trading crypto (explosion 2017-2021);Concept;period;TEXT;2017-2021;;plage;plage-annees;;non;;;;ok;plage d'annees 2017-2021 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
dbf09eba683d492da97f27513d7a4752;InfrastructureEvent — Lancement de Tether / USDT via Mastercoin/Omni (2015);InfrastructureEvent;date;TEXT;2015;2015;annee;annee;;oui;;2015;non;ok;description : accord d'annee (2015 contre 2015)
dce21d76b18f43509017a322d58f386a;Coldewey 2014;GreyLiterature|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
dcff56c931694f7d966301978c94c04c;BIP-34/65/66 — Script improvements;ProtocolProposal;year;TEXT;2012-2015;;plage;plage-annees;;oui;;;;ok;plage d'annees 2012-2015 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
dd3e2896aaa6408a84dded4e2922471e;Bitcoin Core 2018a — CVE-2018-17144 Full Disclosure;IndigenousLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
dd9f7883d03e4bc2a49a1f9e18ed8bbd;Abraham 2020 — Prestataires actifs numériques cadre légal;GreyLiterature|Reference;year;TEXT;2020;2020;annee;annee;;oui;;;;ok;
ddd858210ac149f28eebfef5fe73eed5;Observation participante n°21;PrimarySource;dateEvenement;TIME;2018-10-23T00:00:00.000Z;2018-10-23;jour;TIME-ISO-Z;;non;;;;ok;
dddeabcb23464ee48e9524a6ac71c6eb;CVE-2010-5137 — OP_LSHIFT crash;CrisisEvent;date;TEXT;28/07/2010;2010-07-28;jour;DD-MM-YYYY-ou-MM-DD-YYYY;non;oui;;;;ok;ordre etabli sans convention : le groupe 28 depasse 12 et ne peut pas etre un mois (JJ/MM/AAAA)
dddfed6be12844d687d2647a36c77fb0;Entretien n°27;PrimarySource;dateInterview;TIME;2021-02-01T00:00:00.000Z;2021-02-01;jour;TIME-ISO-Z;;non;;;;ok;
de0b904e361b431c894e53b1acff91f1;Changement de régime transactionnel (phase de péché);Concept;period;TEXT;avril 2012 – octobre 2013;;plage;libre;;non;;;;ok;plage a deux bornes datees : « avril 2012 » -> 2012-04 et « octobre 2013 » -> 2013-10 , famille `libre` par convention de colonne (la nomenclature ne prevoit que `plage-annees`), normalized_iso reste vide, choisir une borne serait un arbitrage
de8f9cb71cfd4d75bd5129622d3eace7;InfrastructureEvent — CoinMarketCap : plateforme données cryptomarché (2013);InfrastructureEvent;date;TEXT;2013;2013;annee;annee;;oui;;1469|2013|2017;non;ok;description : accord d'annee (1469|2013|2017 contre 2013)
de8f9cb71cfd4d75bd5129622d3eace7;InfrastructureEvent — CoinMarketCap : plateforme données cryptomarché (2013);InfrastructureEvent;dateSource;TEXT;ElBahrawy et al. 2017;;indeterminee;libre;;non;;1469|2013|2017;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | ANNEES CITEES dans la valeur (non retenues comme date) : 2017 | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
df31f00b59814e428182ce450f65391d;Doepke & Schneider 2017 Money Fintech;Reference;year;TIME;2017-01-01T00:00:00.000Z;2017-01-01;jour;TIME-ISO-Z;;oui;;;;ok;cle `year` encodee en TIME au 1er janvier : la precision jour est un artefact d'encodage, la donnee utile est l'annee
df887492f61d4ae2bb03d935cfcce178;Antonopoulos 2018 — CVE-2018-17144 Q&A;IndigenousLiterature|Reference;year;TEXT;2018;2018;annee;annee;;oui;;;;ok;
dfc2028b715ce4c66c48d08b1aa0dac0;Ethereum Hard Fork — Tangerine Whistle;ProtocolChange;date;TEXT;2016-10-18;2016-10-18;jour;ISO-jour;;oui;;;;ok;
dfc2028b715ce4c66c48d08b1aa0dac0;Ethereum Hard Fork — Tangerine Whistle;ProtocolChange;dateAuthority;TEXT;AUTHOR_VERIFIED;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur
dfc2028b715ce4c66c48d08b1aa0dac0;Ethereum Hard Fork — Tangerine Whistle;ProtocolChange;dateSource;TEXT;Chronologie des HF d'Ethereum V1 (M. Rolland) — constituee et verifiee par l'auteur, non mobilisee dans la these;;indeterminee;libre;;non;;;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur
dfeba626b96846cf988d4020424196d5;Aglietta & Orléan 2002 — Violence et confiance;AcademicWork|Reference;year;TEXT;2002;2002;annee;annee;;oui;;;;ok;
e054a8412cf847b7b75c471e72bc414f;Star 1999 — Ethnography of Infrastructure;AcademicWork|Reference;year;TEXT;1999;1999;annee;annee;;oui;;;;ok;
e0b40d91bb424defaa9acf37536f339e;DeNardis & Musiani 2014 — Governance by Infrastructure;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
e1081407d2d44750a89902ea2b7dccfc;Sedgwick 2020c;Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
e1081407d2d44750a89902ea2b7dccfc;Sedgwick 2020c;Reference;date;TEXT;8 janvier 2020;2020-01-08;jour;libre;;oui;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable | role « point » : accord d'annee avec year
e1081407d2d44750a89902ea2b7dccfc;Sedgwick 2020c;Reference;year;TEXT;2020;2020;annee;annee;;oui;;;;ok;role « point » : accord d'annee avec date
e11c07ae34744a76b2cdd6c321943a40;Observation participante n°3;PrimarySource;dateEvenement;TIME;2016-11-02T00:00:00.000Z;2016-11-02;jour;TIME-ISO-Z;;non;;;;ok;
e16ccb5b8c394bf6b955596c918f6e43;Weber Beat 2014a — Bitcoin and the legitimacy crisis of money;AcademicWork|Reference;year;TEXT;2014;2014;annee;annee;;oui;;;;ok;
e1891c0de0654e0697d722f8421f40f7;Paymium;ActorNonHuman;foundedYear;NUMBER;2011;2011;annee;annee;;non;;;;ok;
e19babe53a3d4f0291ed683b3118e0ef;Favier & Takkal Bataille 2017 — Bitcoin la monnaie acéphale;AcademicWork|Reference;year;TEXT;2017;2017;annee;annee;;oui;;;;ok;
e2157aa27a83bd481000c494d7f869e8;InfrastructureEvent — Pivot « blockchain sans les UCN » des acteurs financiers et des médias (2015);InfrastructureEvent;date;TEXT;2015;2015;annee;annee;;oui;;2015;non;ok;description : accord d'annee (2015 contre 2015)
e2157aa27a83bd481000c494d7f869e8;InfrastructureEvent — Pivot « blockchain sans les UCN » des acteurs financiers et des médias (2015);InfrastructureEvent;dateSource;TEXT;Thèse ch.I l.289;;indeterminee;libre;;non;;2015;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
e2c89bd57671472cb2f471d04c34bf76;InfrastructureEvent — Correction d’un bug de type 'Inflation';InfrastructureEvent;date;TEXT;2010-11-15;2010-11-15;jour;ISO-jour;;oui;;2010;non;ok;description : accord d'annee (2010 contre 2010-11-15)
e2c89bd57671472cb2f471d04c34bf76;InfrastructureEvent — Correction d’un bug de type 'Inflation';InfrastructureEvent;dateAuthority;TEXT;TIMELINE_FIGURE;;indeterminee;libre;;non;;2010;;non_parsable;cle du perimetre qui ne porte PAS une date : niveau de preuve de la date (AUTHOR_VERIFIED / EXTERNAL_VERIFICATION / TIMELINE_FIGURE), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
e2c89bd57671472cb2f471d04c34bf76;InfrastructureEvent — Correction d’un bug de type 'Inflation';InfrastructureEvent;dateSource;TEXT;Thèse — Chronologie (figure) Chapitre I.2;;indeterminee;libre;;non;;2010;;non_parsable;cle du perimetre qui ne porte PAS une date : reference bibliographique de la date (ex. « Sedgwick 2018e »), pas une date | aucune annee a quatre chiffres dans la valeur | description datee mais aucune annee derivee de la valeur : comparaison impossible, rien n'est conclu
e318cea2b733450ca0992a87ead0b345;Lars 2019a;GreyLiterature|Reference;year;TEXT;2019;2019;annee;annee;;oui;;;;ok;
e33df7df4c104ad78995359efb104629;Massa 2015;GreyLiterature|Reference;year;TEXT;2015;2015;annee;annee;;oui;;;;ok;
e3742113c4674c52930e54ff203f0ac6;Bitcoin Scaling Debate;CrisisEvent;date;TEXT;2015-2017;;plage;plage-annees;;oui;;;;ok;plage d'annees 2015-2017 : normalized_iso reste vide, choisir une des deux bornes serait un arbitrage
e3a53b9423334b69be4434874d4d6be2;Hess 2008 — Mapping the New Commons;AcademicWork|Reference;year;TEXT;2008;2008;annee;annee;;oui;;;;ok;
e3a66f5b481943e2bf8276c057d70694;Sedgwick 2018d;GreyLiterature|Reference;consultedDate;TEXT;21 juillet 2020;2020-07-21;jour;libre;;non;;;;ok;date en toutes lettres (jour, mois, annee) : famille `libre` par convention de colonne, mais entierement derivable
